customer_id,show_id,customer_name,age,gender,country,subscription_type,watch_time_minutes,rating
c9129,s17026,Rhonda Knight,44,Female,Australia,Premium,731,1
c9130,s18216,Mrs. Kelly Davis,40,Male,India,Basic,3221,4
c9131,s13984,Miss Danielle Martinez,69,Male,Brazil,Standard,2616,3
c9132,s12200,Monica Anderson,78,Female,India,Standard,3243,1
c9133,s17788,Paul Moore,41,Female,South Korea,Basic,2090,2
c9134,s4373,Billy Molina,23,Male,India,Premium,2434,4
c9135,s11280,Claire Jones,17,Female,Canada,Basic,1308,1
c9136,s4872,Lisa Mckinney,21,Male,Canada,Basic,2262,3
c9137,s10743,Jacob Salazar,78,Male,Brazil,Standard,4750,2
c9138,s17481,Jeffrey Moody,36,Male,Japan,Basic,2190,5
c9139,s1728,Laura White,43,Male,France,Basic,2392,3
c9140,s1977,Cameron Kelly,13,Other,India,Premium,2656,4
c9141,s19075,Nichole Taylor,47,Female,South Korea,Basic,3962,1
c9142,s5087,Brian Johnston,22,Other,France,Standard,3329,3
c9143,s15531,Joy Wolf,43,Other,Brazil,Premium,1068,2
c9144,s9995,William Johnson,19,Other,USA,Basic,178,1
c9145,s5851,Preston Castillo,28,Female,Brazil,Standard,4160,5
c9146,s1209,Sarah Riley,62,Other,Canada,Basic,484,3
c9147,s10588,Robin Cooper,59,Male,France,Basic,3374,2
c9148,s17925,Chad Nelson,19,Male,France,Basic,4358,2
c9149,s2593,Dr. Michael Chambers,18,Female,South Korea,Basic,2502,5
c9150,s16120,Dawn Morales,53,Other,USA,Standard,3357,1
c9151,s4066,Justin Wagner,28,Female,Brazil,Premium,1573,2
c9152,s10057,Christine Johnson,30,Female,UK,Basic,2170,3
c9153,s16501,Christina Cox MD,35,Male,India,Standard,919,1
c9154,s9502,Debra Nicholson,60,Male,Canada,Premium,4420,3
c9155,s2512,Nicole Love,45,Female,South Korea,Basic,2192,2
c9156,s1347,Jesse Williams,28,Male,India,Standard,2074,1
c9157,s17412,Kevin Reed,48,Other,Brazil,Basic,1371,5
c9158,s1972,John Brown,26,Male,Australia,Premium,123,3
c9159,s5723,Kari Strong,24,Female,Canada,Standard,1503,5
c9160,s10624,Shelly Ali,25,Other,Canada,Basic,4581,1
c9161,s2154,Miss Jacqueline Harris,71,Other,France,Premium,2822,2
c9162,s2158,Jason Mullins DDS,32,Other,France,Standard,1223,5
c9163,s17373,Jessica Smith,76,Other,Canada,Premium,2212,4
c9164,s2912,Gary Miller,60,Other,France,Standard,2457,2
c9165,s6018,Aaron Williams,22,Other,Japan,Basic,1543,2
c9166,s19233,Dr. Jill Sloan,51,Other,Japan,Premium,1981,1
c9167,s10721,Robert Thompson,66,Female,Canada,Standard,2039,3
c9168,s15462,Russell Garcia,54,Male,Japan,Basic,993,3
c9169,s5650,Lauren Mosley,46,Female,India,Standard,4072,2
c9170,s14243,Steven Hoffman,47,Other,Japan,Premium,2769,2
c9171,s14738,Mr. David Short Jr.,38,Female,South Korea,Basic,2706,1
c9172,s6858,Donald Martin,22,Male,Germany,Basic,2123,2
c9173,s1969,Marco Garcia,31,Other,South Korea,Premium,1665,5
c9174,s7208,Caitlyn Rodriguez,53,Other,USA,Premium,3941,1
c9175,s16987,Donna Russell,74,Female,India,Basic,1162,2
c9176,s10563,Brandon White,70,Male,India,Premium,2813,5
c9177,s6009,Jessica Gilbert,25,Female,Japan,Standard,3751,4
c9178,s16732,Kurt Le,68,Other,South Korea,Basic,3953,1
c9179,s13535,Yesenia Davis,17,Other,Germany,Premium,4704,1
c9180,s11773,Mark Williams,26,Other,USA,Basic,1152,5
c9181,s4702,Jordan Cook,80,Other,Canada,Standard,85,3
c9182,s12203,Mary Goodman,51,Male,Germany,Basic,3345,1
c9183,s20319,Jennifer Miller,29,Male,India,Premium,1715,3
c9184,s17846,Mariah Beard,80,Female,India,Premium,2604,2
c9185,s19261,Lindsay Whitaker,65,Other,Canada,Basic,334,4
c9186,s12800,Eric Owens,29,Female,Germany,Basic,1263,4
c9187,s14495,Austin Elliott,33,Other,Germany,Basic,4939,3
c9188,s18399,Tracy Campbell,32,Other,France,Premium,2155,4
c9189,s11011,Paul Patterson,67,Female,South Korea,Basic,1543,1
c9190,s16042,Sean Gomez,76,Female,Japan,Basic,2022,5
c9191,s7859,Derrick Mendez,30,Other,Brazil,Basic,3539,4
c9192,s8104,Antonio Garcia,76,Other,Germany,Basic,3858,2
c9193,s14404,Leah Smith MD,21,Male,Germany,Premium,3986,1
c9194,s7734,Tyler Wu,59,Female,Australia,Basic,4644,4
c9195,s2310,Lynn Floyd,77,Other,Japan,Premium,2316,5
c9196,s4142,Mary Jackson,49,Male,UK,Basic,2032,5
c9197,s5405,Tammy Smith,74,Male,Australia,Basic,2011,5
c9198,s5261,Zachary King,41,Male,Canada,Basic,132,1
c9199,s11419,Christian Baxter,62,Female,Germany,Premium,4250,4
c9200,s11827,Adam Burnett,21,Female,South Korea,Premium,4632,4
c9201,s4735,Amy Spears,64,Male,India,Premium,2971,2
c9202,s17047,Jack Wilson,62,Male,France,Premium,2190,4
c9203,s4515,Deanna Jones,80,Female,France,Premium,1079,1
c9204,s12970,Cindy Pearson,40,Female,India,Premium,3838,5
c9205,s9215,Mr. Timothy Lee II,18,Other,Germany,Premium,4623,5
c9206,s12486,John Martinez,21,Other,Brazil,Basic,4085,2
c9207,s6775,Gregory Collins,77,Male,Japan,Basic,4424,2
c9208,s13409,Roberto Torres,33,Female,UK,Basic,2750,5
c9209,s12175,Ronald Tran,46,Female,Canada,Standard,195,3
c9210,s14405,Timothy Williams,51,Female,Australia,Basic,1935,4
c9211,s2214,Kendra Gibbs,53,Male,Brazil,Premium,4610,1
c9212,s15784,Charles Ortega,13,Other,France,Standard,2947,4
c9213,s9360,Brianna Rodriguez,42,Other,South Korea,Standard,3233,4
c9214,s8329,David Gardner,38,Male,Canada,Premium,4057,5
c9215,s13569,John Myers,33,Male,Brazil,Standard,3462,4
c9216,s14792,Kimberly Page,22,Other,USA,Basic,2146,5
c9217,s13301,Patrick Grimes,44,Female,Brazil,Premium,485,3
c9218,s14172,Timothy Lopez,17,Female,India,Standard,1493,1
c9219,s3477,Laura Maldonado,47,Other,Germany,Standard,4628,1
c9220,s11725,Arthur Lynch DVM,32,Female,India,Premium,2822,1
c9221,s4438,Anita Wong,25,Female,France,Standard,1207,1
c9222,s5343,Kyle Gonzalez,59,Female,USA,Premium,585,2
c9223,s1162,Tamara Briggs,49,Female,Canada,Standard,4966,1
c9224,s14098,Daniel Bass,59,Male,Australia,Standard,3570,5
c9225,s2946,Derek Carlson,70,Female,Canada,Standard,906,1
c9226,s9832,Mark Swanson,19,Male,France,Standard,4013,4
c9227,s15467,Kristina Powell,24,Male,Canada,Premium,1605,3
c9228,s8521,Gerald Daniel,24,Male,Brazil,Standard,1578,1
c9229,s8599,Randy Murray,72,Other,USA,Basic,2827,5
c9230,s16674,Michael Moses MD,28,Male,India,Standard,2778,4
c9231,s3569,Carlos Ortiz,45,Female,France,Premium,3713,2
c9232,s13091,Thomas Garza II,36,Male,USA,Basic,4180,1
c9233,s16542,Susan Cortez,22,Other,Germany,Standard,3062,4
c9234,s17540,Sean Garcia,41,Other,Japan,Standard,612,1
c9235,s9073,Jason Combs,46,Male,Canada,Basic,4100,5
c9236,s19108,Karina Lewis,38,Male,Japan,Premium,426,2
c9237,s3606,Philip Cox,53,Other,Brazil,Premium,1992,1
c9238,s5063,Erica Fitzpatrick,38,Other,France,Standard,1627,5
c9239,s10601,Robert Fox,57,Other,Brazil,Premium,1579,4
c9240,s14600,Tara Key,44,Other,USA,Premium,4273,3
c9241,s4645,Jose Simmons,72,Other,UK,Standard,2240,4
c9242,s12480,Charles Smith,74,Other,UK,Basic,1932,3
c9243,s14708,Marcus Smith,74,Other,South Korea,Basic,4902,1
c9244,s19005,Stephen Torres,61,Other,Brazil,Premium,142,4
c9245,s4915,Natasha Sampson,48,Male,UK,Premium,2525,2
c9246,s12765,Miranda Bartlett,33,Female,South Korea,Premium,2398,4
c9247,s14171,Brian Davis,66,Female,South Korea,Standard,3323,2
c9248,s8029,Jeffery Green,41,Female,Australia,Premium,4065,4
c9249,s7534,Stephanie House,74,Male,Japan,Premium,4937,1
c9250,s8379,Jasmine Daniel,23,Female,South Korea,Basic,760,5
c9251,s2469,Martha Murillo,75,Female,Australia,Basic,4314,5
c9252,s6517,Nancy Stewart,41,Other,Australia,Standard,3941,2
c9253,s15733,Fred Burton,59,Female,France,Standard,3451,3
c9254,s15214,Steven Fields,77,Female,Canada,Premium,1348,2
c9255,s18543,Jared Jones,67,Other,India,Standard,4636,2
c9256,s14840,Timothy Dixon,74,Male,Japan,Premium,4921,2
c9257,s19024,Sydney Cain,28,Female,Canada,Standard,4009,3
c9258,s15234,Michael Le,31,Male,South Korea,Standard,414,2
c9259,s6051,Desiree Hoffman,14,Other,Brazil,Premium,1343,5
c9260,s18256,Darryl Lambert,40,Female,Canada,Basic,3321,5
c9261,s8414,John Gallegos,79,Female,India,Standard,2559,5
c9262,s14151,Susan Bailey,24,Male,Canada,Basic,1799,4
c9263,s4664,Adrian Morales,68,Other,India,Basic,3673,4
c9264,s5837,Olivia Mccarthy,23,Other,France,Premium,446,4
c9265,s17116,Maria Sullivan,52,Female,USA,Basic,2553,5
c9266,s4353,Anne Powell,24,Male,South Korea,Basic,4885,4
c9267,s20274,Willie Schaefer,24,Other,South Korea,Standard,4951,2
c9268,s17366,Victor Foster,24,Male,UK,Basic,1426,1
c9269,s5127,James Solomon,28,Male,India,Basic,3193,3
c9270,s17257,Vincent Bell,22,Female,France,Basic,1256,4
c9271,s2554,Sandra Rogers,48,Other,Australia,Basic,1519,4
c9272,s14636,Jonathan Conway,31,Other,Japan,Premium,1142,2
c9273,s5040,Jacqueline Yoder,46,Male,India,Basic,4913,2
c9274,s1752,Dawn Wells,57,Male,South Korea,Standard,3665,2
c9275,s15977,Tina Miller,43,Female,Japan,Basic,2998,5
c9276,s2019,Nancy Hernandez,14,Male,Japan,Premium,3314,3
c9277,s16563,Jesse Lloyd,24,Male,UK,Standard,4211,1
c9278,s2090,Jessica Davis,41,Male,Japan,Standard,2782,2
c9279,s17325,Casey Brown,73,Male,South Korea,Premium,797,3
c9280,s16158,Robert Williams,28,Female,Brazil,Premium,260,3
c9281,s6096,Mary Alvarez,18,Other,USA,Standard,3169,3
c9282,s20368,Bridget Fitzpatrick,23,Male,USA,Premium,2169,4
c9283,s5427,Alexander Hobbs,77,Female,Canada,Basic,2618,1
c9284,s20140,Melissa Rodriguez,76,Other,USA,Premium,422,3
c9285,s20739,Sarah Berger,65,Male,Canada,Standard,2057,3
c9286,s16436,Erica Wheeler,75,Male,UK,Premium,1462,2
c9287,s9191,Christopher Hernandez,33,Other,South Korea,Basic,3102,4
c9288,s4683,Jacqueline Hardy,75,Male,France,Premium,2720,2
c9289,s9619,Katie Price,29,Female,South Korea,Basic,3368,2
c9290,s17329,Lorraine Miller,36,Other,India,Premium,3532,1
c9291,s17443,Charles Harris,27,Male,Japan,Premium,2822,4
c9292,s8070,Melissa Hughes,57,Other,Japan,Standard,2416,4
c9293,s7963,Nicholas Hall,50,Other,UK,Basic,1407,5
c9294,s5057,Melissa Collins,76,Other,France,Basic,2783,2
c9295,s6750,Brandi Mccann,47,Other,France,Standard,4394,3
c9296,s13510,Thomas Parks,56,Other,UK,Standard,3964,2
c9297,s12843,Eric Page,38,Other,USA,Basic,661,5
c9298,s4261,Jonathan Singleton,25,Female,Germany,Premium,4016,4
c9299,s4505,Stephen Clark,79,Female,Germany,Standard,2290,1
c9300,s2787,Michael Stanley,42,Male,Australia,Standard,4064,5
c9301,s15918,Shane Benjamin,39,Other,India,Premium,4599,3
c9302,s3179,Stephanie Donaldson,69,Other,India,Basic,1921,5
c9303,s7572,Krista Phillips,57,Male,Germany,Premium,384,1
c9304,s10266,Taylor Watts,58,Female,India,Standard,803,3
c9305,s15712,Allen Hoffman,67,Other,India,Basic,2735,5
c9306,s8322,Adrian Johnson,24,Female,Japan,Basic,147,5
c9307,s9698,Randall Simmons,74,Female,France,Premium,749,2
c9308,s6067,Cindy Romero,62,Other,Canada,Basic,3045,1
c9309,s11466,Courtney Peterson,15,Other,Canada,Standard,2667,3
c9310,s2470,Andrew Pratt,18,Female,Canada,Basic,2603,3
c9311,s20390,Jane Brown,79,Male,Canada,Premium,1028,4
c9312,s7744,Kevin Sampson,37,Male,India,Standard,3983,1
c9313,s4844,Brian Flores,63,Other,USA,Standard,24,3
c9314,s5100,Antonio Farley,79,Male,Germany,Standard,166,5
c9315,s20198,Bonnie Wilson,14,Other,Australia,Premium,911,2
c9316,s14733,Jill Reynolds,69,Female,South Korea,Standard,102,1
c9317,s17648,Kelly Brock,38,Male,Canada,Standard,4570,4
c9318,s9385,Diane Donovan,58,Female,USA,Standard,292,1
c9319,s1159,Kimberly Matthews,27,Other,France,Premium,4142,3
c9320,s17062,Denise Long,58,Female,Brazil,Basic,3425,5
c9321,s1050,Tanya Ibarra,79,Male,UK,Standard,495,1
c9322,s11275,Cindy Jones,73,Female,USA,Basic,4666,3
c9323,s9669,David Walters,38,Female,India,Premium,3587,5
c9324,s18149,Lindsay Banks,41,Female,India,Premium,992,1
c9325,s14169,David Good,25,Other,India,Standard,1849,2
c9326,s18411,John Estrada,23,Other,Brazil,Basic,2405,3
c9327,s16735,Michael Sanchez,64,Female,France,Basic,1492,2
c9328,s8194,Samantha Powell,26,Male,Canada,Standard,4361,5
c9329,s19387,Heather Burke,73,Male,France,Basic,2753,3
c9330,s6550,Michelle Garza,67,Female,UK,Standard,2887,3
c9331,s2951,Stacy Rodriguez,66,Male,Germany,Premium,2842,5
c9332,s17912,Brandi Jones,32,Male,Canada,Premium,2852,3
c9333,s4852,Rebecca Rodriguez,49,Other,USA,Standard,2590,3
c9334,s10999,Vincent Scott,34,Male,Australia,Basic,3785,3
c9335,s4383,Richard Riley,38,Female,South Korea,Premium,1195,2
c9336,s20723,Kimberly Snyder,48,Male,Japan,Basic,98,1
c9337,s18975,Tamara Lewis,38,Male,France,Premium,1161,5
c9338,s4034,Faith Graham,25,Female,USA,Standard,2578,5
c9339,s19972,Roger Wilson,35,Male,South Korea,Standard,4821,1
c9340,s12672,Marissa Shaffer,65,Other,India,Basic,411,4
c9341,s19287,Patrick Miller,30,Female,Canada,Basic,197,2
c9342,s19203,Sean Turner,37,Female,UK,Premium,721,3
c9343,s17669,Jordan Vaughn,68,Male,France,Standard,4843,1
c9344,s15243,Troy Griffith,51,Male,France,Standard,854,4
c9345,s14475,Barbara Martinez,61,Male,France,Basic,839,1
c9346,s10615,Jeffrey Lee,28,Other,India,Premium,999,3
c9347,s18146,Matthew Moreno,74,Other,France,Standard,579,3
c9348,s13315,Brianna Graham,67,Other,Germany,Premium,2692,1
c9349,s16395,Sarah Lewis,78,Female,Australia,Basic,347,3
c9350,s12954,Heather Brown,33,Other,Germany,Premium,1631,5
c9351,s16932,Mark Romero,76,Other,France,Basic,1141,4
c9352,s13468,Madeline Wilson,69,Male,USA,Premium,649,5
c9353,s4339,Shannon Yoder,78,Male,Germany,Standard,1153,2
c9354,s1599,Rebecca Jones,65,Female,India,Premium,2690,4
c9355,s8253,Kathy English,70,Other,Australia,Standard,3519,1
c9356,s16608,Michelle Romero,71,Other,Australia,Premium,854,2
c9357,s8040,Monique Garcia,66,Other,Australia,Premium,4131,5
c9358,s5215,Andrea Walker,30,Male,UK,Premium,4186,5
c9359,s15722,Jennifer Flores,66,Other,UK,Premium,1712,2
c9360,s20821,Matthew Williams,47,Other,USA,Premium,3215,4
c9361,s17435,Melissa Collins,30,Other,Canada,Standard,2805,2
c9362,s11731,Jeffrey Wolf,42,Female,UK,Basic,331,5
c9363,s14959,Mrs. Tonya Cain,29,Other,Australia,Standard,2019,4
c9364,s12598,Kathleen Lee,32,Male,UK,Premium,1767,5
c9365,s20218,Brenda Mason,67,Other,South Korea,Premium,1701,1
c9366,s16874,Troy Long,28,Other,South Korea,Basic,1293,1
c9367,s7388,Martin Henderson,72,Female,Japan,Standard,2275,3
c9368,s16139,Kristen Benton,75,Other,Germany,Standard,587,5
c9369,s2749,Tiffany Jackson,60,Other,South Korea,Premium,2229,5
c9370,s7686,Mrs. Mary Vaughn PhD,76,Male,Australia,Basic,2095,4
c9371,s19404,Joshua Sims,58,Other,UK,Standard,2626,2
c9372,s4594,Alexis Mejia,26,Other,Australia,Standard,3860,4
c9373,s11354,David Rodriguez,26,Male,South Korea,Basic,2740,2
c9374,s7567,Jason Miller,79,Female,Australia,Standard,3791,5
c9375,s18773,Samantha West,57,Female,USA,Basic,284,5
c9376,s15014,David Johnson,69,Male,India,Basic,4506,4
c9377,s20101,Natalie Greene,53,Male,UK,Standard,1604,3
c9378,s16967,Mr. Dwayne Baker DDS,48,Male,UK,Basic,3814,4
c9379,s17448,Phillip Jimenez,74,Female,France,Premium,3687,3
c9380,s18937,Mr. Jason Mathis,15,Male,Canada,Basic,2786,2
c9381,s8292,Jennifer Ali,79,Male,Brazil,Premium,4634,5
c9382,s4239,Cory May,22,Male,USA,Premium,1841,3
c9383,s4031,Mitchell Riggs,57,Male,France,Basic,2452,1
c9384,s3026,Beverly Anderson,32,Female,South Korea,Standard,3257,4
c9385,s19122,Michael Green,24,Other,South Korea,Basic,1730,2
c9386,s6533,Tammy Sullivan,28,Male,Canada,Basic,3289,1
c9387,s15081,Rodney Gonzalez,53,Male,USA,Premium,4163,1
c9388,s2962,Robert Robinson,67,Male,UK,Premium,4706,2
c9389,s4445,Brian Taylor,26,Other,South Korea,Standard,2735,1
c9390,s19192,Amanda Bell,46,Male,France,Premium,1153,3
c9391,s12066,Eric Rivers,21,Female,Germany,Standard,2910,1
c9392,s9752,Helen Lopez,13,Other,South Korea,Premium,2253,1
c9393,s11715,Nicholas Sullivan,59,Female,South Korea,Premium,4641,5
c9394,s9242,Sharon Rodriguez,76,Male,Canada,Basic,3784,1
c9395,s18771,John Moody,49,Other,Germany,Premium,4411,4
c9396,s1530,Peter Lopez,45,Other,Japan,Basic,3780,3
c9397,s19386,Angela Underwood,69,Female,France,Premium,3508,4
c9398,s9158,Douglas Martin,72,Female,Brazil,Premium,4699,5
c9399,s10964,David Gross,40,Female,Germany,Basic,2736,1
c9400,s1453,David Parrish,43,Male,Australia,Premium,516,2
c9401,s6493,Mary Williams,53,Male,Japan,Basic,2613,2
c9402,s20842,Kristen Wright MD,57,Other,Germany,Basic,2135,4
c9403,s16652,Madison Alvarado,41,Male,Brazil,Premium,4204,3
c9404,s8259,Anne Wilson,73,Female,UK,Standard,409,3
c9405,s8777,Regina Huff,56,Male,Germany,Basic,4626,3
c9406,s7149,Ashley Lee,41,Male,Canada,Basic,2117,3
c9407,s3510,Joy Burns,24,Male,UK,Standard,4780,4
c9408,s19699,Anthony Wiggins,29,Other,UK,Premium,3656,5
c9409,s1773,Frank Aguilar,27,Female,South Korea,Premium,3600,2
c9410,s1853,Bryan Hopkins,55,Male,South Korea,Premium,1700,3
c9411,s20859,Wesley Garcia,22,Female,Canada,Premium,4596,1
c9412,s19607,Nicole Norris,62,Male,India,Basic,327,4
c9413,s5406,Jordan Miller,42,Female,Germany,Standard,2324,1
c9414,s19831,Belinda Hunter,38,Male,South Korea,Standard,2782,1
c9415,s6102,Gary Russell,60,Male,Brazil,Basic,908,4
c9416,s1344,William Price,43,Other,France,Basic,1012,5
c9417,s4495,Daniel Davila,78,Female,USA,Premium,2207,5
c9418,s8334,Christina Koch,20,Male,USA,Basic,921,5
c9419,s9139,Mario Graves,54,Male,Brazil,Premium,454,2
c9420,s9456,Heather Gordon,13,Female,USA,Premium,4217,1
c9421,s20713,Katelyn Ortiz,80,Male,France,Standard,1615,3
c9422,s16380,Carrie Molina,61,Other,UK,Premium,1772,2
c9423,s14557,David Carter,34,Male,Germany,Standard,1118,4
c9424,s9195,Ryan Johnson,75,Other,USA,Standard,3718,5
c9425,s8880,Andrea Joseph,46,Male,India,Premium,785,2
c9426,s4797,Heather Hall,69,Other,Germany,Basic,1359,1
c9427,s16348,Matthew Jackson,35,Other,USA,Premium,4674,1
c9428,s15162,Jasmine Moore,30,Female,USA,Basic,4147,2
c9429,s10699,Danielle Bradley,69,Other,Japan,Standard,1137,4
c9430,s8066,Colleen Mack,16,Other,India,Basic,4423,1
c9431,s19078,Kathy Wright,45,Other,France,Basic,2872,2
c9432,s1119,Michelle Davis,63,Male,Brazil,Premium,1034,1
c9433,s6253,Hannah Robles,16,Other,France,Standard,3251,2
c9434,s7148,Jonathan Roberts,44,Female,Australia,Basic,1501,1
c9435,s19801,Andrew Ramirez,68,Male,Brazil,Basic,3700,3
c9436,s5744,Christine Williams,32,Male,Japan,Premium,4118,5
c9437,s14982,Trevor May,43,Other,Japan,Basic,4652,2
c9438,s11636,Charlotte Davis,22,Female,India,Premium,4792,1
c9439,s7422,Jason Moore,64,Other,India,Basic,586,5
c9440,s1452,David Lane,45,Other,Germany,Standard,1832,1
c9441,s13921,Daniel Craig,68,Other,Australia,Premium,1631,1
c9442,s17832,Dustin Martin,78,Female,India,Premium,740,4
c9443,s7872,Aaron Wright,78,Male,Japan,Premium,2126,3
c9444,s12975,Breanna Hendricks,33,Other,USA,Premium,3817,5
c9445,s3327,Donna Schwartz,40,Male,South Korea,Premium,4089,1
c9446,s11326,Jasmine Smith,57,Female,USA,Basic,1718,2
c9447,s7147,John Brown,28,Female,USA,Premium,3901,3
c9448,s9733,Amber Flynn,51,Female,Japan,Standard,656,1
c9449,s1239,Joann Sanchez,24,Other,Japan,Basic,2150,3
c9450,s13877,Brandon Knox,78,Male,Australia,Basic,2752,3
c9451,s19034,Charles Beasley,45,Female,USA,Standard,1198,3
c9452,s9763,Karen Church,71,Female,Brazil,Basic,2188,3
c9453,s10423,Ashley Martin,39,Male,Japan,Standard,219,3
c9454,s15378,Chase Lee,53,Other,Canada,Standard,4562,3
c9455,s12433,Anthony Conrad,77,Female,India,Basic,1323,5
c9456,s16751,Raymond Singh,76,Other,India,Standard,538,3
c9457,s9903,Joseph Brown,15,Other,South Korea,Standard,769,5
c9458,s15243,Colton Holmes,39,Female,Germany,Standard,313,3
c9459,s13333,Sherry Davis,16,Other,Germany,Standard,1626,5
c9460,s14901,Mary Woods,39,Other,France,Premium,1707,2
c9461,s18430,Cindy Williams,46,Female,India,Premium,4774,3
c9462,s10065,Lindsay Oliver,64,Other,France,Premium,2818,3
c9463,s13838,Michael Nelson,68,Female,Germany,Basic,2493,1
c9464,s8802,Deborah Mcdonald,71,Male,UK,Standard,3257,2
c9465,s6173,Leah Robinson,72,Other,USA,Basic,3324,3
c9466,s16700,Jeffrey Massey,55,Female,UK,Basic,1891,4
c9467,s5636,Taylor Johnson,34,Other,UK,Premium,3561,3
c9468,s13270,Bradley Hays,49,Female,Brazil,Basic,602,5
c9469,s4283,Vincent Porter,69,Female,India,Basic,3914,2
c9470,s7248,Hannah Blake,31,Male,Germany,Standard,1658,3
c9471,s10875,Eric Jones,40,Male,Brazil,Standard,4864,1
c9472,s18853,Amy Novak,26,Other,France,Standard,716,4
c9473,s15558,Steven Leblanc,42,Female,India,Basic,1329,2
c9474,s1104,Michael Walker,60,Other,Australia,Standard,264,5
c9475,s1545,Danielle Chan,74,Female,Japan,Basic,3508,5
c9476,s11835,William Ferguson,52,Male,Canada,Basic,2053,5
c9477,s12777,Jason Myers,24,Female,France,Standard,4977,2
c9478,s14825,Terri Ramos,72,Other,UK,Basic,3777,5
c9479,s18008,Robert Andrews,76,Other,France,Premium,1150,3
c9480,s19467,Karen Bauer,28,Other,France,Standard,1233,3
c9481,s10931,Dr. Danielle Lopez,73,Other,Canada,Standard,3699,3
c9482,s3236,Tara Franklin,75,Other,France,Premium,1078,2
c9483,s2703,Crystal Taylor,48,Male,Canada,Standard,4859,1
c9484,s1533,Kellie Kim,44,Other,India,Premium,331,3
c9485,s9574,Kenneth Levy,55,Male,Australia,Basic,922,2
c9486,s2860,Daniel Charles,27,Other,Canada,Basic,2070,3
c9487,s1011,Sabrina Cooper,26,Other,India,Standard,1199,3
c9488,s7997,Alexander Mclean,35,Male,Canada,Basic,581,2
c9489,s17033,Erika Bates,74,Male,USA,Basic,3443,2
c9490,s12731,Matthew Floyd,26,Other,Canada,Standard,206,1
c9491,s12278,James Elliott,38,Female,India,Standard,2394,4
c9492,s10593,Curtis Mitchell,69,Male,South Korea,Premium,3424,2
c9493,s7071,Erik Gibbs,46,Other,Germany,Basic,1505,2
c9494,s6493,Matthew Sloan,20,Female,USA,Basic,1529,1
c9495,s2000,Martin Sanders,58,Other,UK,Basic,4504,3
c9496,s15505,William Black,18,Male,USA,Premium,252,1
c9497,s3421,Nathaniel Ochoa,78,Female,India,Basic,4663,2
c9498,s2968,Brittany Cain,17,Other,Germany,Premium,3691,2
c9499,s5295,Sarah Weber,37,Female,Germany,Basic,2269,2
c9500,s5116,Brooke Guerra,52,Other,Brazil,Basic,115,1
c9501,s12339,Ashley Robinson,78,Female,Germany,Basic,4359,1
c9502,s20524,Patricia David,30,Female,India,Standard,4943,3
